6628,11474092005281,6/1/2011,9:20:00 AM,Wednesday,ORANGE GROVE BLVD,CYPRESS AVE (E),100,West,6514505.10701068,1878804.06676013,Complaint of Pain,1,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,No Controls Present / Factor,Driver,63,Female,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,50,Female,West,Making Right Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6514505.10702397,1878804.06681523
6635,11475123107724,6/2/2011,12:31:00 PM,Thursday,ORANGE GROVE BLVD,BELLEFONTAINE ST,0,Not Stated,6513664,1870317,Property Damage Only,0,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,68,Female,South,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,26,Male,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513664.00011039,1870317.00012797
6638,11475191204840,6/2/2011,7:12:00 PM,Thursday,ORANGE GROVE BLVD,ALLEN AVE,0,Not Stated,6527430,1879863,Other Visible Injury,2,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Dusk - Dawn,Functioning,Driver,62,Male,East,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,41,Male,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6527430.00013739,1879863.00006481
6650,11477165900440,6/4/2011,4:59:00 PM,Saturday,ORANGE GROVE BLVD,ALTADENA DR,0,Not Stated,6531876,1880003,Property Damage Only,0,0,1,Traffic Signals and Signs,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21453,Clear,,,Daylight,Functioning,Driver,32,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,52,Male,East,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,6531876.00010364,1880003.00011289
6657,11480075805281,6/7/2011,7:58:00 AM,Tuesday,ORANGE GROVE BLVD,CASTANO AVE,0,Not Stated,6534316,1880068,Other Visible Injury,3,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21804,Clear,,,Daylight,No Controls Present / Factor,Driver,35,Male,South,Entering Traffic,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,65,Male,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6534316.00014488,1880067.99998289
6661,11480130805281,6/7/2011,1:08:00 PM,Tuesday,COLORADO BLVD,ORANGE GROVE BLVD,0,Not Stated,6513050,1875447,Property Damage Only,0,0,,Other Than Driver,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,,Clear,,,Daylight,Functioning,Driver,83,Male,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,37,Male,East,Stopped In Road,,,Other Bus,,,,,,Lap/Shoulder Harness Used,6513050.00002605,1875447.00003856
6667,11482093305281,6/9/2011,9:33:00 AM,Thursday,ORANGE GROVE BLVD,WILSON AVE,30,West,6522857.00275371,1879818.59353325,Property Damage Only,0,0,1,Improper Turning,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,22107,Cloudy,,,Daylight,Functioning,Driver,53,Male,East,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,Driver,23,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6522857.00272173,1879818.59365757
6670,11482211905270,6/9/2011,9:19:00 PM,Thursday,LAKE AVE,ORANGE GROVE BLVD,0,Not Stated,6521594,1879820,Property Damage Only,0,0,1,Auto R/W Violation,No,Head-On,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Dark - Street Lights,Functioning,Driver,32,Male,North,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,73,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
6697,11489164804840,6/16/2011,4:48:00 PM,Thursday,ORANGE GROVE BLVD,BELLEFONTAINE ST,0,Not Stated,6513664,1870317,Property Damage Only,0,0,1,Improper Turning,Misdemeanor,Not Stated,Fixed Object,No Pedestrian Involved,False,22107,Clear,,,Daylight,Not Stated,Driver,,,North,Other Unsafe Turning,,,,,,,,,,,,,,,,,,,,,,,,6513664.00011039,1870317.00012797
6703,11490100201927,6/17/2011,10:02:00 AM,Friday,ORANGE GROVE BLVD,SUNSET AVE,25,East,6515988.57863826,1879830.55298335,Property Damage Only,0,0,1,Improper Turning,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,22107,Raining,,,Daylight,No Controls Present / Factor,Driver,34,Male,East,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,63,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6515988.57879455,1879830.55295123
6719,11496095803722,6/23/2011,9:58:00 AM,Thursday,FAIR OAKS AVE,ORANGE GROVE BLVD,0,Not Stated,6516113,1879838,Property Damage Only,0,0,1,Improper Turning,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,22107,Clear,,,Daylight,Functioning,Driver,52,Male,North,Passing Other Vehicle,,,,,,,,,Lap/Shoulder Harness Used,Driver,54,Female,North,Stopped In Road,,,,,,,,,Lap/Shoulder Harness Used,6516113.00013363,1879838.00011481
6725,11497104409533,6/24/2011,10:44:00 AM,Friday,LINCOLN AVE,ORANGE GROVE BLVD,200,North,6514744.62209548,1879257.37577066,Property Damage Only,0,0,1,Improper Turning,No,Sideswipe,Parked Motor Vehicle,No Pedestrian Involved,False,22107,Clear,,,Daylight,No Controls Present / Factor,Driver,36,Male,North,Making Right Turn,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,Parked Vehicle,,,North,Parked,,,Passenger Car,,,,,,,6514744.62196489,1879257.37561989
6734,11499070605909,6/26/2011,7:06:00 AM,Sunday,ORANGE GROVE BLVD,SUNNYSLOPE AVE,0,Not Stated,6534654,1880073,Property Damage Only,0,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21800,Clear,,,Daylight,No Controls Present / Factor,Driver,37,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,83,Female,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6534654.00012505,1880072.99997289
6747,11501190000828,6/28/2011,7:00:00 PM,Tuesday,COLORADO BLVD,ORANGE GROVE BLVD,100,West,6512957.9087311,1875481.39735831,Property Damage Only,0,0,1,Unsafe Starting or Backing,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22106,Clear,,,Daylight,No Controls Present / Factor,Driver,55,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,58,Male,East,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512957.90867481,1875481.39727947
6754,11503211509366,6/30/2011,9:15:00 PM,Thursday,ORANGE GROVE BLVD,MAYLIN ST,0,Not Stated,6513365,1874340,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Dark - Street Lights,No Controls Present / Factor,Driver,34,Male,South,Proceeding Straight,,,Passenger Car,,,,,,,Driver,47,Female,South,Stopped In Road,,,Passenger Car,,,,,,,6513365.00005221,1874339.99995598
6765,11506095905910,7/3/2011,9:59:00 AM,Sunday,COLORADO BLVD,ORANGE GROVE BLVD,0,Not Stated,6513050,1875447,Property Damage Only,0,0,2,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,30,Female,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,35,Male,West,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513050.00002605,1875447.00003856
6780,11509074401263,7/6/2011,7:44:00 AM,Wednesday,ORANGE GROVE BLVD,HOLLY ST,0,Not Stated,6512848,1876051,Property Damage Only,0,0,1,Auto R/W Violation,Misdemeanor,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,,,West,Making Left Turn,,,Passenger Car,,,,,,,Driver,39,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512848.00010197,1876051.00014289
6816,11518165801001,7/15/2011,4:58:00 PM,Friday,ORANGE GROVE BLVD,ARLINGTON DR (N),0,Not Stated,6513755,1869105,Property Damage Only,0,0,1,Unsafe Speed,Misdemeanor,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,No Controls Present / Factor,Driver,,,South,Proceeding Straight,,,,,,,,,,Driver,20,Male,South,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513754.99992839,1869104.99992731
6825,11521145805281,7/18/2011,2:58:00 PM,Monday,ORANGE GROVE BLVD,CRAIG AVE,0,Not Stated,6529511,1879988,Complaint of Pain,2,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,57,Female,East,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,24,Female,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6529510.99991238,1879988.00014289
6827,11521174804840,7/18/2011,5:48:00 PM,Monday,COLORADO BLVD,ORANGE GROVE BLVD,15,East,6513064.99961427,1875447.10757265,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,20,Male,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,46,Male,East,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513064.99966797,1875447.10764989
6841,11525174105832,7/22/2011,5:41:00 PM,Friday,RAYMOND AVE,ORANGE GROVE BLVD,0,Not Stated,6516592,1879848,Other Visible Injury,1,0,1,Improper Passing,No,Sideswipe,Bicycle,No Pedestrian Involved,False,21750,Clear,,,Daylight,Functioning,Driver,52,Male,South,Proceeding Straight,,,Motorcycle,,,,,,M/C Helmet Driver - Yes,Bicyclist,22,Male,South,Proceeding Straight,,,Bicycle,,,,,,M/C Helmet Driver - No,6516592.00015989,1879848.00009482
6842,11525184101263,7/22/2011,6:41:00 PM,Friday,ORANGE GROVE BLVD,GREEN ST,50,North,6513158.80035126,1875129.30297433,Property Damage Only,0,0,1,Unsafe Lane Change,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,21658,Clear,,,Daylight,No Controls Present / Factor,Driver,16,Female,South,Changing Lanes,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,27,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513158.80033338,1875129.30283931
6843,11526114100440,7/23/2011,11:41:00 AM,Saturday,MAR VISTA AVE,ORANGE GROVE BLVD,0,Not Stated,6523312,1879824,Complaint of Pain,1,0,1,Traffic Signals and Signs,No,Broadside,Bicycle,No Pedestrian Involved,False,22450,Clear,,,Daylight,Functioning,Driver,59,Female,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Bicyclist,25,Male,West,Proceeding Straight,,,Bicycle,,,,,,,6523311.99984322,1879824.00014281
6846,11527064905910,7/24/2011,6:49:00 AM,Sunday,ORANGE GROVE BLVD,CONGRESS PL,0,Not Stated,6513597,1871189,Property Damage Only,0,0,1,Improper Turning,Misdemeanor,Hit Object,Fixed Object,No Pedestrian Involved,False,22107,Clear,,,Daylight,No Controls Present / Factor,Driver,,,South,Proceeding Straight,,,Passenger Car,,,,,,,,,,,,,,,,,,,,,6513596.9999163,1871189.00002439
6871,11532153009296,7/29/2011,3:30:00 PM,Friday,ORANGE GROVE BLVD,MADISON AVE (E),0,Not Stated,6519767,1879829,Complaint of Pain,1,0,1,Improper Turning,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,22100,Clear,,,Daylight,Functioning,Driver,42,Male,West,Making Left Turn,,,,,,,,,Lap/Shoulder Harness Used,Driver,31,Male,West,Proceeding Straight,,,,,,,,,Lap/Shoulder Harness Used,6519767.00004347,1879829.00013281
6896,11538151101263,8/4/2011,3:11:00 PM,Thursday,ORANGE GROVE BLVD,ALLEN AVE,0,Not Stated,6527430,1879863,Complaint of Pain,4,0,1,Traffic Signals and Signs,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,21453,Clear,,,Daylight,Functioning,Driver,76,Male,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,56,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6527430.00013739,1879863.00006481
6897,11538155606977,8/4/2011,3:56:00 PM,Thursday,ORANGE GROVE BLVD,SINALOA AVE,0,Not Stated,6526706,1879857,Property Damage Only,0,0,1,Auto R/W Violation,No,Sideswipe,Other Motor Vehicle,No Pedestrian Involved,False,21802,Clear,,,Daylight,No Controls Present / Factor,Driver,43,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,46,Male,West,Proceeding Straight,,,Emergency Vehicle,,,,,,Lap/Shoulder Harness Used,6526705.99994497,1879857.00007682
6898,11538174706977,8/4/2011,5:47:00 PM,Thursday,ORANGE GROVE BLVD,RAYMOND AVE,190,East,6516781.99573334,1879849.24884947,Property Damage Only,0,0,1,Unsafe Starting or Backing,No,Other,Other Motor Vehicle,No Pedestrian Involved,False,22106,Clear,,,Daylight,Functioning,Driver,41,Male,South,Backing,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,Driver,51,Male,North,Making Left Turn,,,Emergency Vehicle,,,,,,Lap/Shoulder Harness Used,6516781.99584289,1879849.24877998
6904,11540103103035,8/6/2011,10:31:00 AM,Saturday,ORANGE GROVE BLVD,FAIR OAKS AVE,0,Not Stated,6516113,1879838,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,23,Female,East,Proceeding Straight,,,Passenger Car,,,,,,Lap Belt Used,Driver,34,Male,East,Making Right Turn,,,Passenger Car,,,,,,Lap Belt Used,6516113.00013363,1879838.00011481
6927,11547163109039,8/13/2011,4:31:00 PM,Saturday,ORANGE GROVE BLVD,EL MOLINO AVE,0,Not Stated,6520223,1879833,Complaint of Pain,1,0,1,Wrong Side of Road,No,Broadside,Bicycle,No Pedestrian Involved,False,21650,Clear,,,Daylight,Functioning,Bicyclist,40,Male,East,Traveling Wrong Way,,,Bicycle,,,,,,M/C Helmet Driver - No,Driver,31,Male,South,Making Right Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6520223.00011572,1879833.00012481
6950,11554175104980,8/20/2011,5:51:00 PM,Saturday,HOLLY ST,ORANGE GROVE BLVD,0,Not Stated,6512848,1876051,Complaint of Pain,1,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,26,Male,West,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,23,Female,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512848.00010197,1876051.00014289
6961,11558140405281,8/24/2011,2:04:00 PM,Wednesday,ORANGE GROVE BLVD,MANZANITA AVE,10,East,6515663.23944086,1879653.66671107,Complaint of Pain,1,0,1,Wrong Side of Road,No,Broadside,Bicycle,No Pedestrian Involved,False,21650,Clear,,,Daylight,Functioning,Bicyclist,46,Male,West,Proceeding Straight,,,Bicycle,,,,,,M/C Helmet Driver - No,Driver,18,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6515663.23955022,1879653.66682206
6978,11562175701553,8/28/2011,5:57:00 PM,Sunday,ORANGE GROVE BLVD,EL MOLINO AVE,0,Not Stated,6520223,1879833,Other Visible Injury,1,0,1,Ped R/W Violation,No,Broadside,Bicycle,No Pedestrian Involved,False,21950,Clear,,,Daylight,Functioning,Driver,18,Male,West,Making Left Turn,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,Bicyclist,21,Male,East,Proceeding Straight,,,Bicycle,,,,,,,6520223.00011572,1879833.00012481
6985,11563180701190,8/29/2011,6:07:00 PM,Monday,COLORADO BLVD,ORANGE GROVE BLVD,0,Not Stated,6513050,1875447,Complaint of Pain,1,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,52,Male,West,Proceeding Straight,,,Passenger Car,,,,,,Lap Belt Used,Driver,20,Male,West,Stopped In Road,,,Passenger Car,,,,,,Lap Belt Used,6513050.00002605,1875447.00003856
7008,11567172201001,9/2/2011,5:22:00 PM,Friday,ORANGE GROVE BLVD,CONGRESS PL,100,North,6513589.40297081,1871288.71100816,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,No Controls Present / Factor,Driver,34,Female,South,Proceeding Straight,,,,,,,,,Lap/Shoulder Harness Used,Driver,23,Female,South,Stopped In Road,,,,,,,,,Lap/Shoulder Harness Used,6513589.40281864,1871288.71111105
7025,11573130805281,9/8/2011,1:08:00 PM,Thursday,ORANGE GROVE BLVD,ARROYO TER,0,Not Stated,6512951,1877020,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,17,Male,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,22,Female,North,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512950.99989597,1877019.99984531
7041,11576120705910,9/11/2011,12:07:00 PM,Sunday,ORANGE GROVE BLVD,ARROYO TER,0,Not Stated,6512951,1877020,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,No Controls Present / Factor,Driver,71,Male,North,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,Driver,25,Male,North,Stopped In Road,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,6512950.99989597,1877019.99984531
7042,11577093205281,9/12/2011,9:32:00 AM,Monday,ORANGE GROVE BLVD,SIERRA MADRE BLVD,0,Not Stated,6533225,1880049,Property Damage Only,0,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,17,Female,East,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,44,Male,West,Proceeding Straight,,,Pickup Truck,,,,,,Lap/Shoulder Harness Used,6533225.00003031,1880049.00002089
7054,11578165804840,9/13/2011,4:58:00 PM,Tuesday,ORANGE GROVE BLVD,PALMETTO DR,0,Not Stated,6513507,1872405,Property Damage Only,0,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,21,Female,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,43,Female,South,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513507.00009631,1872404.99988897
7066,11579180005631,9/14/2011,6:00:00 PM,Wednesday,ORANGE GROVE BLVD,WALNUT ST,20,North,6512893.52838463,1876898.09051286,Complaint of Pain,1,0,1,Following Too Closely,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,21703,Clear,,,Daylight,No Controls Present / Factor,Driver,35,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,31,Female,North,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512893.52822614,1876898.09064031
7078,11583162106300,9/18/2011,4:21:00 PM,Sunday,LAKE AVE,ORANGE GROVE BLVD,200,North,6521592.5751366,1880019.99492435,Complaint of Pain,1,0,1,Improper Turning,No,Rear-End,Bicycle,No Pedestrian Involved,False,22102,Clear,,,Daylight,No Controls Present / Factor,Driver,27,Female,South,Making Right Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Bicyclist,38,Male,South,Proceeding Straight,,,Bicycle,,,,,,,6521592.57513247,1880019.99482957
7114,11587185307511,9/22/2011,6:53:00 PM,Thursday,ORANGE GROVE BLVD,ELMIRA ST,0,Not Stated,6521225,1879844,Property Damage Only,0,0,,Unsafe Lane Change,No,Hit Object,Fixed Object,No Pedestrian Involved,False,21658,Clear,,,Dusk - Dawn,No Controls Present / Factor,Driver,25,Female,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,,,,,,,,,,,,,,,6521225.00008021,1879844.00010282
7118,11588125104980,9/23/2011,12:51:00 PM,Friday,ORANGE GROVE BLVD,LAKE AVE,0,Not Stated,6521594,1879820,Property Damage Only,0,0,1,Unsafe Speed,Misdemeanor,Hit Object,Fixed Object,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,,,West,Proceeding Straight,,,Other,,,,,,,,,,,,,,,,,,,,,6521593.99999839,1879820.00015081
7119,11588125304980,9/23/2011,12:53:00 PM,Friday,ORANGE GROVE BLVD,ELMIRA ST,0,Not Stated,6521225,1879844,Property Damage Only,0,0,1,Unknown,Misdemeanor,Hit Object,Fixed Object,No Pedestrian Involved,False,21653,Clear,,,Daylight,No Controls Present / Factor,Driver,,,,Crossed Into Opposing Lane - Unplanned,,,Other,,,,,,,,,,,,,,,,,,,,,6521225.00008021,1879844.00010282
7145,11592231801495,9/27/2011,11:18:00 PM,Tuesday,LAKE AVE,ORANGE GROVE BLVD,0,Not Stated,6521594,1879820,Complaint of Pain,1,0,1,Traffic Signals and Signs,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21453,Clear,,,Dark - Street Lights,Functioning,Driver,21,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,24,Female,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
7173,11599071605281,10/4/2011,7:16:00 AM,Tuesday,ORANGE GROVE BLVD,STATE ST (N),200,South,6513834.36299964,1867982.51678095,Property Damage Only,0,0,1,Improper Turning,Misdemeanor,Hit Object,Fixed Object,No Pedestrian Involved,False,22107,Clear,,,Daylight,Functioning,Driver,,,South,Proceeding Straight,,,Other,,,,,,,,,,,,,,,,,,,,,6513834.36295864,1867982.51693606
7190,11602230605633,10/7/2011,11:06:00 PM,Friday,ORANGE GROVE BLVD,SIERRA MADRE BLVD,150,East,6533374.97725844,1880051.61188626,Property Damage Only,0,0,1,Driving Under Influence,No,Rear-End,Parked Motor Vehicle,No Pedestrian Involved,False,23152,Clear,,,Dark - Street Lights,No Controls Present / Factor,Driver,28,Female,East,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Parked Vehicle,,,East,Parked,,,Passenger Car,,,,,,,6533374.97742064,1880051.61189231
7192,11603125805245,10/8/2011,12:58:00 PM,Saturday,ORANGE GROVE BLVD,MAYLIN ST,0,Not Stated,6513365,1874340,Property Damage Only,0,0,1,Improper Turning,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,22107,Clear,,,Daylight,No Controls Present / Factor,Driver,84,Female,North,Changing Lanes,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,27,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513365.00005221,1874339.99995598
7216,11609111508250,10/14/2011,11:15:00 AM,Friday,COLORADO BLVD,ORANGE GROVE BLVD,0,Not Stated,6513050,1875447,Complaint of Pain,1,0,1,Traffic Signals and Signs,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21453,Clear,,,Daylight,Functioning,Driver,37,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,42,Female,West,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513050.00002605,1875447.00003856
7255,11616020300100,10/21/2011,2:03:00 AM,Friday,OAKLAND AVE,ORANGE GROVE BLVD,250,South,6519310.93343019,1879573.00747642,Property Damage Only,0,0,1,Wrong Side of Road,Misdemeanor,Head-On,Parked Motor Vehicle,No Pedestrian Involved,False,21650,Clear,,,Dark - Street Lights,Functioning,Driver,,,,Crossed Into Opposing Lane - Unplanned,,,Passenger Car,,,,,,,Parked Vehicle,,,,Parked,,,Passenger Car,,,,,,,6519310.93337031,1879573.00753456
7274,11620090003448,10/25/2011,9:00:00 AM,Tuesday,LOS ROBLES AVE,ORANGE GROVE BLVD,20,South,6518852.1052617,1879819.000277,Property Damage Only,0,0,,Unsafe Speed,Misdemeanor,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Cloudy,,,Daylight,Functioning,Driver,,Female,North,Proceeding Straight,,,Other,,,,,,,Driver,47,Female,North,Stopped In Road,,,,,,,,,Lap/Shoulder Harness Used,6518852.10521972,1879819.00015281
7280,11621145104840,10/26/2011,2:51:00 PM,Wednesday,ORANGE GROVE BLVD,WALNUT ST,0,Not Stated,6512885,1876880,Property Damage Only,0,0,1,Following Too Closely,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,21703,Clear,,,Daylight,Functioning,Driver,25,Female,North,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,53,Female,North,Slowing/Stopping,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6512885.00002797,1876880.0001253
7286,11622133003448,10/27/2011,1:30:00 PM,Thursday,LAKE AVE,ORANGE GROVE BLVD,0,Not Stated,6521594,1879820,Complaint of Pain,3,0,,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,Functioning,Driver,42,Female,North,Proceeding Straight,,,,,,,,,Lap/Shoulder Harness Used,Driver,26,Female,North,Stopped In Road,,,,,,,,,Lap/Shoulder Harness Used,6521593.99999839,1879820.00015081
7293,11624152906871,10/29/2011,3:29:00 PM,Saturday,ORANGE GROVE BLVD,WIGMORE DR,0,Not Stated,6513706,1869758,Complaint of Pain,2,0,1,Unsafe Speed,No,Rear-End,Other Motor Vehicle,No Pedestrian Involved,False,22350,Clear,,,Daylight,No Controls Present / Factor,Driver,60,Male,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,45,Female,South,Stopped In Road,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6513706.00002639,1869757.99993365
7303,11627094700789,11/1/2011,9:47:00 AM,Tuesday,LOS ROBLES AVE,ORANGE GROVE BLVD,0,Not Stated,6518852,1879839,Complaint of Pain,2,0,1,Auto R/W Violation,No,Broadside,Other Motor Vehicle,No Pedestrian Involved,False,21801,Clear,,,Daylight,Functioning,Driver,57,Male,North,Making Left Turn,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,Driver,25,Female,South,Proceeding Straight,,,Passenger Car,,,,,,Lap/Shoulder Harness Used,6518851.99990498,1879839.00011282
